DATAFLOW,LAST UPDATE,freq,indic_cr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2011,255.70,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2012,247.96,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2013,235.73,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2014,230.58,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2015,214.70,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2016,217.64,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2017,206.97,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2018,195.89,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2019,187.72,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2020,176.68,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2021,164.58,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Estonia,2022,155.65,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2008,110.13,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2009,102.43,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2010,111.06,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2011,112.19,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2012,112.53,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2013,115.35,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2014,107.97,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2015,88.52,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2016,88.65,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2017,92.97,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2018,99.19,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2019,101.55,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2020,106.16,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2021,103.29,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Greece,2022,100.63,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2008,161.07,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2009,164.53,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2010,159.03,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2011,151.01,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2012,146.52,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2013,142.88,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2014,139.78,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2015,132.65,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2016,128.31,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2017,126.40,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2018,126.20,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2019,124.67,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2020,116.58,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2021,116.24,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Spain,2022,117.54,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2008,66.60,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2009,67.38,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2010,62.86,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2011,60.80,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2012,61.21,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2013,60.72,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2014,57.75,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2015,57.29,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2016,57.51,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2017,56.00,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2018,53.62,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2019,53.37,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2020,49.79,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2021,50.80,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Finland,2022,51.57,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2008,97.26,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2009,94.76,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2010,93.64,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2011,99.70,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2012,101.98,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2013,102.25,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2014,100.50,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2015,100.29,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2016,102.50,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2017,103.25,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2018,104.69,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2019,105.30,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2020,92.90,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2021,102.65,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,France,2022,106.34,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2008,109.79,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2009,113.49,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2010,120.04,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2011,118.51,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2012,110.88,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2013,102.11,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2014,88.61,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2015,79.07,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2016,74.16,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2017,76.79,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2018,78.36,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2019,86.67,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2020,87.01,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2021,96.75,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Croatia,2022,105.92,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2008,146.76,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2009,153.84,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2010,163.05,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2011,172.35,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2012,172.97,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2013,180.05,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2014,181.12,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2015,177.05,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2016,179.62,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2017,177.01,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2018,166.73,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2019,167.14,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2020,171.47,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2021,191.38,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Hungary,2022,199.68,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2008,78.16,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2009,85.55,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2010,94.91,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2011,92.24,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2012,93.55,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2013,89.04,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2014,82.01,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2015,81.12,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2016,78.67,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2017,76.92,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2018,82.02,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2019,81.91,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2020,76.75,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2021,76.02,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Ireland,2022,86.34,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2008,44.38,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2009,46.34,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2010,52.58,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2011,47.10,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2012,47.88,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2013,47.23,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2014,47.29,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2015,42.24,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2016,34.88,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2017,40.49,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2018,39.03,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2019,44.26,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2020,38.72,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2021,38.50,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Iceland,2022,36.68,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Italy,2008,101.08,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Italy,2009,111.18,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Italy,2010,117.02,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Italy,2011,115.09,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Actual number of persons held in prison,Per hundred thousand inhabitants,Italy,2012,112.98,
